Date:20150209, table:MarketData_10000001_SH, MaxRecordDate:20150227
Date:20170307, table:MarketData_10000671_SH, MaxRecordDate:20170322
Date:20170308, table:MarketData_10000671_SH, MaxRecordDate:20170322
Date:20170309, table:MarketData_10000671_SH, MaxRecordDate:20170322
Date:20170310, table:MarketData_10000671_SH, MaxRecordDate:20170322
Date:20170313, table:MarketData_10000671_SH, MaxRecordDate:20170322
Date:20170314, table:MarketData_10000671_SH, MaxRecordDate:20170322
Date:20170315, table:MarketData_10000671_SH, MaxRecordDate:20170322
Date:20170316, table:MarketData_10000671_SH, MaxRecordDate:20170322
Date:20170317, table:MarketData_10000671_SH, MaxRecordDate:20170322
Date:20170320, table:MarketData_10000671_SH, MaxRecordDate:20170322
Date:20170321, table:MarketData_10000671_SH, MaxRecordDate:20170322
Date:20170322, table:MarketData_10000671_SH, MaxRecordDate:20170322
Date:20160728, table:MarketData_10000672_SH, MaxRecordDate:20160729
Date:20160729, table:MarketData_10000672_SH, MaxRecordDate:20160729
Date:20160801, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160802, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160803, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160804, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160805, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160808, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160809, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160810, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160811, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160812, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160815, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160816, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160817, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160818, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160819, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160822, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160823, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160824, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160825, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160826, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160829, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160830, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160831, table:MarketData_10000672_SH, MaxRecordDate:20160831
Date:20160901, table:MarketData_10000672_SH, MaxRecordDate:20160930
Date:20160902, table:MarketData_10000672_SH, MaxRecordDate:20160930
Date:20160905, table:MarketData_10000672_SH, MaxRecordDate:20160930
Date:20160906, table:MarketData_10000672_SH, MaxRecordDate:20160930
Date:20160907, table:MarketData_10000672_SH, MaxRecordDate:20160930
Date:20160908, table:MarketData_10000672_SH, MaxRecordDate:20160930
Date:20160909, table:MarketData_10000672_SH, MaxRecordDate:20160930
Date:20160912, table:MarketData_10000672_SH, MaxRecordDate:20160930
Date:20160913, table:MarketData_10000672_SH, MaxRecordDate:20160930
Date:20160914, table:MarketData_10000672_SH, MaxRecordDate:20160930
Date:20160919, table:MarketData_10000672_SH, MaxRecordDate:20160930
Date:20160920, table:MarketData_10000672_SH, MaxRecordDate:20160930
Date:20160921, table:MarketData_10000672_SH, MaxRecordDate:20160930
Date:20160922, table:MarketData_10000672_SH, MaxRecordDate:20160930
Date:20160923, table:MarketData_10000672_SH, MaxRecordDate:20160930
Date:20160926, table:MarketData_10000672_SH, MaxRecordDate:20160930
Date:20160927, table:MarketData_10000672_SH, MaxRecordDate:20160930
Date:20160928, table:MarketData_10000672_SH, MaxRecordDate:20160930
Date:20160929, table:MarketData_10000672_SH, MaxRecordDate:20160930
Date:20160930, table:MarketData_10000672_SH, MaxRecordDate:20160930
Date:20161010, table:MarketData_10000672_SH, MaxRecordDate:20161031
Date:20161011, table:MarketData_10000672_SH, MaxRecordDate:20161031
Date:20161012, table:MarketData_10000672_SH, MaxRecordDate:20161031
Date:20161013, table:MarketData_10000672_SH, MaxRecordDate:20161031
Date:20161014, table:MarketData_10000672_SH, MaxRecordDate:20161031
Date:20161017, table:MarketData_10000672_SH, MaxRecordDate:20161031
Date:20161018, table:MarketData_10000672_SH, MaxRecordDate:20161031
Date:20161019, table:MarketData_10000672_SH, MaxRecordDate:20161031
Date:20161020, table:MarketData_10000672_SH, MaxRecordDate:20161031
Date:20161021, table:MarketData_10000672_SH, MaxRecordDate:20161031
Date:20161024, table:MarketData_10000672_SH, MaxRecordDate:20161031
Date:20161025, table:MarketData_10000672_SH, MaxRecordDate:20161031
Date:20161026, table:MarketData_10000672_SH, MaxRecordDate:20161031
Date:20161027, table:MarketData_10000672_SH, MaxRecordDate:20161031
Date:20161028, table:MarketData_10000672_SH, MaxRecordDate:20161031
Date:20161031, table:MarketData_10000672_SH, MaxRecordDate:20161031
Date:20161101, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161102, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161103, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161104, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161107, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161108, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161109, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161110, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161111, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161114, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161115, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161116, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161117, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161118, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161121, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161122, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161123, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161124, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161125, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161128, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161129, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161130, table:MarketData_10000672_SH, MaxRecordDate:20161130
Date:20161201, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161202, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161205, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161206, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161207, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161208, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161209, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161212, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161213, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161214, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161215, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161216, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161219, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161220, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161221, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161222, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161223, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161226, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161227, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161228, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161229, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20161230, table:MarketData_10000672_SH, MaxRecordDate:20161230
Date:20170103, table:MarketData_10000672_SH, MaxRecordDate:20170126
Date:20170104, table:MarketData_10000672_SH, MaxRecordDate:20170126
Date:20170105, table:MarketData_10000672_SH, MaxRecordDate:20170126
Date:20170106, table:MarketData_10000672_SH, MaxRecordDate:20170126
Date:20170109, table:MarketData_10000672_SH, MaxRecordDate:20170126
Date:20170110, table:MarketData_10000672_SH, MaxRecordDate:20170126
Date:20170111, table:MarketData_10000672_SH, MaxRecordDate:20170126
Date:20170112, table:MarketData_10000672_SH, MaxRecordDate:20170126
Date:20170113, table:MarketData_10000672_SH, MaxRecordDate:20170126
Date:20170116, table:MarketData_10000672_SH, MaxRecordDate:20170126
Date:20170117, table:MarketData_10000672_SH, MaxRecordDate:20170126
Date:20170118, table:MarketData_10000672_SH, MaxRecordDate:20170126
Date:20170119, table:MarketData_10000672_SH, MaxRecordDate:20170126
Date:20170120, table:MarketData_10000672_SH, MaxRecordDate:20170126
Date:20170123, table:MarketData_10000672_SH, MaxRecordDate:20170126
Date:20170124, table:MarketData_10000672_SH, MaxRecordDate:20170126
Date:20170125, table:MarketData_10000672_SH, MaxRecordDate:20170126
Date:20170126, table:MarketData_10000672_SH, MaxRecordDate:20170126
Date:20170203, table:MarketData_10000672_SH, MaxRecordDate:20170228
Date:20170206, table:MarketData_10000672_SH, MaxRecordDate:20170228
Date:20170207, table:MarketData_10000672_SH, MaxRecordDate:20170228
Date:20170208, table:MarketData_10000672_SH, MaxRecordDate:20170228
Date:20170209, table:MarketData_10000672_SH, MaxRecordDate:20170228
Date:20170210, table:MarketData_10000672_SH, MaxRecordDate:20170228
Date:20170213, table:MarketData_10000672_SH, MaxRecordDate:20170228
Date:20170214, table:MarketData_10000672_SH, MaxRecordDate:20170228
Date:20170215, table:MarketData_10000672_SH, MaxRecordDate:20170228
Date:20170216, table:MarketData_10000672_SH, MaxRecordDate:20170228
Date:20170217, table:MarketData_10000672_SH, MaxRecordDate:20170228
Date:20170220, table:MarketData_10000672_SH, MaxRecordDate:20170228
Date:20170221, table:MarketData_10000672_SH, MaxRecordDate:20170228
Date:20170222, table:MarketData_10000672_SH, MaxRecordDate:20170228
Date:20170223, table:MarketData_10000672_SH, MaxRecordDate:20170228
Date:20170224, table:MarketData_10000672_SH, MaxRecordDate:20170228
Date:20170227, table:MarketData_10000672_SH, MaxRecordDate:20170228
Date:20170228, table:MarketData_10000672_SH, MaxRecordDate:20170228
Date:20170301, table:MarketData_10000672_SH, MaxRecordDate:20170322
Date:20170302, table:MarketData_10000672_SH, MaxRecordDate:20170322
Date:20170303, table:MarketData_10000672_SH, MaxRecordDate:20170322
Date:20170306, table:MarketData_10000672_SH, MaxRecordDate:20170322
Date:20170307, table:MarketData_10000672_SH, MaxRecordDate:20170322
Date:20170308, table:MarketData_10000672_SH, MaxRecordDate:20170322
Date:20170309, table:MarketData_10000672_SH, MaxRecordDate:20170322
Date:20170310, table:MarketData_10000672_SH, MaxRecordDate:20170322
Date:20170313, table:MarketData_10000672_SH, MaxRecordDate:20170322
Date:20170314, table:MarketData_10000672_SH, MaxRecordDate:20170322
Date:20170315, table:MarketData_10000672_SH, MaxRecordDate:20170322
Date:20170316, table:MarketData_10000672_SH, MaxRecordDate:20170322
Date:20170317, table:MarketData_10000672_SH, MaxRecordDate:20170322
Date:20170320, table:MarketData_10000672_SH, MaxRecordDate:20170322
Date:20170321, table:MarketData_10000672_SH, MaxRecordDate:20170322
Date:20170322, table:MarketData_10000672_SH, MaxRecordDate:20170322
Date:20160728, table:MarketData_10000673_SH, MaxRecordDate:20160729
Date:20160729, table:MarketData_10000673_SH, MaxRecordDate:20160729
Date:20160801, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160802, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160803, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160804, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160805, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160808, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160809, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160810, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160811, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160812, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160815, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160816, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160817, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160818, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160819, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160822, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160823, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160824, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160825, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160826, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160829, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160830, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160831, table:MarketData_10000673_SH, MaxRecordDate:20160831
Date:20160901, table:MarketData_10000673_SH, MaxRecordDate:20160930
Date:20160902, table:MarketData_10000673_SH, MaxRecordDate:20160930
Date:20160905, table:MarketData_10000673_SH, MaxRecordDate:20160930
Date:20160906, table:MarketData_10000673_SH, MaxRecordDate:20160930
Date:20160907, table:MarketData_10000673_SH, MaxRecordDate:20160930
Date:20160908, table:MarketData_10000673_SH, MaxRecordDate:20160930
Date:20160909, table:MarketData_10000673_SH, MaxRecordDate:20160930
Date:20160912, table:MarketData_10000673_SH, MaxRecordDate:20160930
Date:20160913, table:MarketData_10000673_SH, MaxRecordDate:20160930
Date:20160914, table:MarketData_10000673_SH, MaxRecordDate:20160930
Date:20160919, table:MarketData_10000673_SH, MaxRecordDate:20160930
Date:20160920, table:MarketData_10000673_SH, MaxRecordDate:20160930
Date:20160921, table:MarketData_10000673_SH, MaxRecordDate:20160930
Date:20160922, table:MarketData_10000673_SH, MaxRecordDate:20160930
Date:20160923, table:MarketData_10000673_SH, MaxRecordDate:20160930
Date:20160926, table:MarketData_10000673_SH, MaxRecordDate:20160930
Date:20160927, table:MarketData_10000673_SH, MaxRecordDate:20160930
Date:20160928, table:MarketData_10000673_SH, MaxRecordDate:20160930
Date:20160929, table:MarketData_10000673_SH, MaxRecordDate:20160930
Date:20160930, table:MarketData_10000673_SH, MaxRecordDate:20160930
Date:20161010, table:MarketData_10000673_SH, MaxRecordDate:20161031
Date:20161011, table:MarketData_10000673_SH, MaxRecordDate:20161031
Date:20161012, table:MarketData_10000673_SH, MaxRecordDate:20161031
Date:20161013, table:MarketData_10000673_SH, MaxRecordDate:20161031
Date:20161014, table:MarketData_10000673_SH, MaxRecordDate:20161031
Date:20161017, table:MarketData_10000673_SH, MaxRecordDate:20161031
Date:20161018, table:MarketData_10000673_SH, MaxRecordDate:20161031
Date:20161019, table:MarketData_10000673_SH, MaxRecordDate:20161031
Date:20161020, table:MarketData_10000673_SH, MaxRecordDate:20161031
Date:20161021, table:MarketData_10000673_SH, MaxRecordDate:20161031
Date:20161024, table:MarketData_10000673_SH, MaxRecordDate:20161031
Date:20161025, table:MarketData_10000673_SH, MaxRecordDate:20161031
Date:20161026, table:MarketData_10000673_SH, MaxRecordDate:20161031
Date:20161027, table:MarketData_10000673_SH, MaxRecordDate:20161031
Date:20161028, table:MarketData_10000673_SH, MaxRecordDate:20161031
Date:20161031, table:MarketData_10000673_SH, MaxRecordDate:20161031
Date:20161101, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161102, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161103, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161104, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161107, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161108, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161109, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161110, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161111, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161114, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161115, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161116, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161117, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161118, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161121, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161122, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161123, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161124, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161125, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161128, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161129, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161130, table:MarketData_10000673_SH, MaxRecordDate:20161130
Date:20161201, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161202, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161205, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161206, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161207, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161208, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161209, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161212, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161213, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161214, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161215, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161216, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161219, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161220, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161221, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161222, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161223, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161226, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161227, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161228, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161229, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20161230, table:MarketData_10000673_SH, MaxRecordDate:20161230
Date:20170103, table:MarketData_10000673_SH, MaxRecordDate:20170126
Date:20170104, table:MarketData_10000673_SH, MaxRecordDate:20170126
Date:20170105, table:MarketData_10000673_SH, MaxRecordDate:20170126
Date:20170106, table:MarketData_10000673_SH, MaxRecordDate:20170126
Date:20170109, table:MarketData_10000673_SH, MaxRecordDate:20170126
Date:20170110, table:MarketData_10000673_SH, MaxRecordDate:20170126
Date:20170111, table:MarketData_10000673_SH, MaxRecordDate:20170126
Date:20170112, table:MarketData_10000673_SH, MaxRecordDate:20170126
Date:20170113, table:MarketData_10000673_SH, MaxRecordDate:20170126
Date:20170116, table:MarketData_10000673_SH, MaxRecordDate:20170126
Date:20170117, table:MarketData_10000673_SH, MaxRecordDate:20170126
Date:20170118, table:MarketData_10000673_SH, MaxRecordDate:20170126
Date:20170119, table:MarketData_10000673_SH, MaxRecordDate:20170126
Date:20170120, table:MarketData_10000673_SH, MaxRecordDate:20170126
Date:20170123, table:MarketData_10000673_SH, MaxRecordDate:20170126
Date:20170124, table:MarketData_10000673_SH, MaxRecordDate:20170126
Date:20170125, table:MarketData_10000673_SH, MaxRecordDate:20170126
Date:20170126, table:MarketData_10000673_SH, MaxRecordDate:20170126
Date:20170203, table:MarketData_10000673_SH, MaxRecordDate:20170228
Date:20170206, table:MarketData_10000673_SH, MaxRecordDate:20170228
Date:20170207, table:MarketData_10000673_SH, MaxRecordDate:20170228
Date:20170208, table:MarketData_10000673_SH, MaxRecordDate:20170228
Date:20170209, table:MarketData_10000673_SH, MaxRecordDate:20170228
Date:20170210, table:MarketData_10000673_SH, MaxRecordDate:20170228
Date:20170213, table:MarketData_10000673_SH, MaxRecordDate:20170228
Date:20170214, table:MarketData_10000673_SH, MaxRecordDate:20170228
Date:20170215, table:MarketData_10000673_SH, MaxRecordDate:20170228
Date:20170216, table:MarketData_10000673_SH, MaxRecordDate:20170228
Date:20170217, table:MarketData_10000673_SH, MaxRecordDate:20170228
Date:20170220, table:MarketData_10000673_SH, MaxRecordDate:20170228
Date:20170221, table:MarketData_10000673_SH, MaxRecordDate:20170228
Date:20170222, table:MarketData_10000673_SH, MaxRecordDate:20170228
Date:20170223, table:MarketData_10000673_SH, MaxRecordDate:20170228
Date:20170224, table:MarketData_10000673_SH, MaxRecordDate:20170228
Date:20170227, table:MarketData_10000673_SH, MaxRecordDate:20170228
Date:20170228, table:MarketData_10000673_SH, MaxRecordDate:20170228
Date:20170301, table:MarketData_10000673_SH, MaxRecordDate:20170322
Date:20170302, table:MarketData_10000673_SH, MaxRecordDate:20170322
Date:20170303, table:MarketData_10000673_SH, MaxRecordDate:20170322
Date:20170306, table:MarketData_10000673_SH, MaxRecordDate:20170322
Date:20170307, table:MarketData_10000673_SH, MaxRecordDate:20170322
Date:20170308, table:MarketData_10000673_SH, MaxRecordDate:20170322
Date:20170309, table:MarketData_10000673_SH, MaxRecordDate:20170322
Date:20170310, table:MarketData_10000673_SH, MaxRecordDate:20170322
Date:20170313, table:MarketData_10000673_SH, MaxRecordDate:20170322
Date:20170314, table:MarketData_10000673_SH, MaxRecordDate:20170322
Date:20170315, table:MarketData_10000673_SH, MaxRecordDate:20170322
Date:20170316, table:MarketData_10000673_SH, MaxRecordDate:20170322
Date:20170317, table:MarketData_10000673_SH, MaxRecordDate:20170322
Date:20170320, table:MarketData_10000673_SH, MaxRecordDate:20170322
Date:20170321, table:MarketData_10000673_SH, MaxRecordDate:20170322
Date:20170322, table:MarketData_10000673_SH, MaxRecordDate:20170322
Date:20160728, table:MarketData_10000674_SH, MaxRecordDate:20160729
Date:20160729, table:MarketData_10000674_SH, MaxRecordDate:20160729
Date:20160801, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160802, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160803, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160804, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160805, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160808, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160809, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160810, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160811, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160812, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160815, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160816, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160817, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160818, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160819, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160822, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160823, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160824, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160825, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160826, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160829, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160830, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160831, table:MarketData_10000674_SH, MaxRecordDate:20160831
Date:20160901, table:MarketData_10000674_SH, MaxRecordDate:20160930
Date:20160902, table:MarketData_10000674_SH, MaxRecordDate:20160930
Date:20160905, table:MarketData_10000674_SH, MaxRecordDate:20160930
Date:20160906, table:MarketData_10000674_SH, MaxRecordDate:20160930
Date:20160907, table:MarketData_10000674_SH, MaxRecordDate:20160930
Date:20160908, table:MarketData_10000674_SH, MaxRecordDate:20160930
Date:20160909, table:MarketData_10000674_SH, MaxRecordDate:20160930
Date:20160912, table:MarketData_10000674_SH, MaxRecordDate:20160930
Date:20160913, table:MarketData_10000674_SH, MaxRecordDate:20160930
Date:20160914, table:MarketData_10000674_SH, MaxRecordDate:20160930
Date:20160919, table:MarketData_10000674_SH, MaxRecordDate:20160930
Date:20160920, table:MarketData_10000674_SH, MaxRecordDate:20160930
Date:20160921, table:MarketData_10000674_SH, MaxRecordDate:20160930
Date:20160922, table:MarketData_10000674_SH, MaxRecordDate:20160930
Date:20160923, table:MarketData_10000674_SH, MaxRecordDate:20160930
Date:20160926, table:MarketData_10000674_SH, MaxRecordDate:20160930
Date:20160927, table:MarketData_10000674_SH, MaxRecordDate:20160930
Date:20160928, table:MarketData_10000674_SH, MaxRecordDate:20160930
Date:20160929, table:MarketData_10000674_SH, MaxRecordDate:20160930
Date:20160930, table:MarketData_10000674_SH, MaxRecordDate:20160930
Date:20161010, table:MarketData_10000674_SH, MaxRecordDate:20161031
Date:20161011, table:MarketData_10000674_SH, MaxRecordDate:20161031
Date:20161012, table:MarketData_10000674_SH, MaxRecordDate:20161031
Date:20161013, table:MarketData_10000674_SH, MaxRecordDate:20161031
Date:20161014, table:MarketData_10000674_SH, MaxRecordDate:20161031
Date:20161017, table:MarketData_10000674_SH, MaxRecordDate:20161031
Date:20161018, table:MarketData_10000674_SH, MaxRecordDate:20161031
Date:20161019, table:MarketData_10000674_SH, MaxRecordDate:20161031
Date:20161020, table:MarketData_10000674_SH, MaxRecordDate:20161031
Date:20161021, table:MarketData_10000674_SH, MaxRecordDate:20161031
Date:20161024, table:MarketData_10000674_SH, MaxRecordDate:20161031
Date:20161025, table:MarketData_10000674_SH, MaxRecordDate:20161031
Date:20161026, table:MarketData_10000674_SH, MaxRecordDate:20161031
Date:20161027, table:MarketData_10000674_SH, MaxRecordDate:20161031
Date:20161028, table:MarketData_10000674_SH, MaxRecordDate:20161031
Date:20161031, table:MarketData_10000674_SH, MaxRecordDate:20161031
Date:20161101, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161102, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161103, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161104, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161107, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161108, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161109, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161110, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161111, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161114, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161115, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161116, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161117, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161118, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161121, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161122, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161123, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161124, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161125, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161128, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161129, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161130, table:MarketData_10000674_SH, MaxRecordDate:20161130
Date:20161201, table:MarketData_10000674_SH, MaxRecordDate:20161230
